"Plot Title: 1079716_RSA_Robokelp_Apr15"
"#","Date Time, GMT+08:00","Temp, °C (LGR S/N: 1079716, SEN S/N: 1079716)","Intensity, Lux (LGR S/N: 1079716, SEN S/N: 1079716)"
360,04/24/15 01:59:30 AM,21.091,0.0
361,04/24/15 02:00:00 AM,21.091,0.0
362,04/24/15 02:00:30 AM,21.091,0.0
363,04/24/15 02:01:00 AM,21.091,0.0
364,04/24/15 02:01:30 AM,21.091,0.0
365,04/24/15 02:02:00 AM,21.091,0.0
366,04/24/15 02:02:30 AM,21.091,0.0
367,04/24/15 02:03:00 AM,21.091,0.0
368,04/24/15 02:03:30 AM,21.091,0.0
369,04/24/15 02:04:00 AM,21.091,0.0
370,04/24/15 02:04:30 AM,21.091,0.0
371,04/24/15 02:05:00 AM,21.091,0.0
372,04/24/15 02:05:30 AM,21.091,0.0
373,04/24/15 02:06:00 AM,21.091,0.0
374,04/24/15 02:06:30 AM,21.091,0.0
375,04/24/15 02:07:00 AM,21.091,0.0
376,04/24/15 02:07:30 AM,21.091,0.0
377,04/24/15 02:08:00 AM,21.091,0.0
378,04/24/15 02:08:30 AM,21.091,0.0
379,04/24/15 02:09:00 AM,21.091,0.0
380,04/24/15 02:09:30 AM,21.091,0.0
381,04/24/15 02:10:00 AM,21.091,0.0
382,04/24/15 02:10:30 AM,21.091,0.0
383,04/24/15 02:11:00 AM,21.091,0.0
384,04/24/15 02:11:30 AM,21.091,0.0
385,04/24/15 02:12:00 AM,20.996,0.0
386,04/24/15 02:12:30 AM,20.996,0.0
387,04/24/15 02:13:00 AM,21.091,43.1
388,04/24/15 02:13:30 AM,21.091,43.1
389,04/24/15 02:14:00 AM,21.187,53.8
390,04/24/15 02:14:30 AM,21.282,64.6
391,04/24/15 02:15:00 AM,21.378,53.8
392,04/24/15 02:15:30 AM,21.473,32.3
393,04/24/15 02:16:00 AM,21.473,43.1
394,04/24/15 02:16:30 AM,21.569,53.8
395,04/24/15 02:17:00 AM,21.664,43.1
396,04/24/15 02:17:30 AM,21.664,53.8
397,04/24/15 02:18:00 AM,21.760,43.1
398,04/24/15 02:18:30 AM,21.855,43.1
399,04/24/15 02:19:00 AM,21.855,43.1
400,04/24/15 02:19:30 AM,21.951,43.1
401,04/24/15 02:20:00 AM,21.951,43.1
402,04/24/15 02:20:30 AM,21.951,43.1
403,04/24/15 02:21:00 AM,22.046,43.1
404,04/24/15 02:21:30 AM,22.046,43.1
405,04/24/15 02:22:00 AM,22.046,43.1
406,04/24/15 02:22:30 AM,22.142,43.1
407,04/24/15 02:23:00 AM,22.142,43.1
408,04/24/15 02:23:30 AM,22.142,43.1
409,04/24/15 02:24:00 AM,22.238,43.1
410,04/24/15 02:24:30 AM,22.238,43.1
411,04/24/15 02:25:00 AM,22.238,43.1
412,04/24/15 02:25:30 AM,22.238,43.1
413,04/24/15 02:26:00 AM,22.238,43.1
414,04/24/15 02:26:30 AM,22.333,32.3
415,04/24/15 02:27:00 AM,22.333,32.3
416,04/24/15 02:27:30 AM,22.333,32.3
417,04/24/15 02:28:00 AM,22.333,32.3
418,04/24/15 02:28:30 AM,22.429,32.3
419,04/24/15 02:29:00 AM,22.429,43.1
420,04/24/15 02:29:30 AM,22.525,64.6
421,04/24/15 02:30:00 AM,22.525,32.3
422,04/24/15 02:30:30 AM,22.525,53.8
423,04/24/15 02:31:00 AM,22.525,43.1
424,04/24/15 02:31:30 AM,22.621,53.8
425,04/24/15 02:32:00 AM,22.621,53.8
426,04/24/15 02:32:30 AM,22.621,64.6
427,04/24/15 02:33:00 AM,22.621,75.3
428,04/24/15 02:33:30 AM,22.717,43.1
429,04/24/15 02:34:00 AM,22.717,53.8
430,04/24/15 02:34:30 AM,22.717,53.8
431,04/24/15 02:35:00 AM,22.717,43.1
432,04/24/15 02:35:30 AM,22.717,32.3
433,04/24/15 02:36:00 AM,22.717,53.8
434,04/24/15 02:36:30 AM,22.812,53.8
435,04/24/15 02:37:00 AM,22.812,53.8
436,04/24/15 02:37:30 AM,22.812,64.6
437,04/24/15 02:38:00 AM,22.812,43.1
438,04/24/15 02:38:30 AM,22.812,53.8
439,04/24/15 02:39:00 AM,22.812,53.8
440,04/24/15 02:39:30 AM,22.812,53.8
441,04/24/15 02:40:00 AM,22.812,53.8
442,04/24/15 02:40:30 AM,22.812,53.8
443,04/24/15 02:41:00 AM,22.812,53.8
444,04/24/15 02:41:30 AM,22.812,53.8
445,04/24/15 02:42:00 AM,22.812,53.8
446,04/24/15 02:42:30 AM,22.812,53.8
447,04/24/15 02:43:00 AM,22.812,64.6
448,04/24/15 02:43:30 AM,22.812,53.8
449,04/24/15 02:44:00 AM,22.812,53.8
450,04/24/15 02:44:30 AM,22.812,64.6
451,04/24/15 02:45:00 AM,22.812,53.8
452,04/24/15 02:45:30 AM,22.812,53.8
453,04/24/15 02:46:00 AM,22.812,53.8
454,04/24/15 02:46:30 AM,22.812,53.8
455,04/24/15 02:47:00 AM,22.812,43.1
456,04/24/15 02:47:30 AM,22.812,53.8
457,04/24/15 02:48:00 AM,22.812,43.1
458,04/24/15 02:48:30 AM,22.812,53.8
459,04/24/15 02:49:00 AM,22.812,53.8
460,04/24/15 02:49:30 AM,22.812,53.8
461,04/24/15 02:50:00 AM,22.812,53.8
462,04/24/15 02:50:30 AM,22.812,53.8
463,04/24/15 02:51:00 AM,22.812,53.8
464,04/24/15 02:51:30 AM,22.812,53.8
465,04/24/15 02:52:00 AM,22.812,43.1
466,04/24/15 02:52:30 AM,22.717,53.8
467,04/24/15 02:53:00 AM,22.812,43.1
468,04/24/15 02:53:30 AM,22.717,43.1
469,04/24/15 02:54:00 AM,22.717,43.1
470,04/24/15 02:54:30 AM,22.717,53.8
471,04/24/15 02:55:00 AM,22.717,53.8
472,04/24/15 02:55:30 AM,22.717,53.8
473,04/24/15 02:56:00 AM,22.717,53.8
474,04/24/15 02:56:30 AM,22.717,43.1
475,04/24/15 02:57:00 AM,22.717,53.8
476,04/24/15 02:57:30 AM,22.717,53.8
477,04/24/15 02:58:00 AM,22.717,53.8
478,04/24/15 02:58:30 AM,22.717,53.8
479,04/24/15 02:59:00 AM,22.717,53.8
